date,state,State,Population,Negative PCR tests,Cases or Positive PCR tests,Cases Per 100000,Total PCR tests,PCR Per 100000,Positivity
20200527,CT,Connecticut,3565287,187581,,0,187581,5261,0
20200527,TX,Texas,28995881,797753,57921,200,855674,2951,0.07
20200527,CO,Colorado,5758736,134855,22208,386,157063,2727,0.14
20200527,UT,Utah,3205958,191920,8706,272,200626,6258,0.04
20200527,CA,California,39512223,1637914,98980,251,1736894,4396,0.06
20200527,VA,Virginia,8535519,236798,38276,448,275074,3223,0.14
20200527,AZ,Arizona,7278717,179004,,0,179004,2459,0
20200527,VI,U.S. Virgin Islands,106977,1442,,0,1442,1348,0
20200527,AS,American Samoa,55465,174,0,0,174,314,0
20200527,VT,Vermont,623989,30028,971,156,30999,4968,0.03
20200527,AR,Arkansas,3017804,109319,6277,208,115596,3830,0.05
20200527,WA,Washington,7614893,341226,21985,289,363211,4770,0.06
20200527,AL,Alabama,4903185,179951,15843,323,195794,3993,0.08
20200527,MP,Northern Mariana Islands,56882,5178,22,39,5200,9142,0
20200527,AK,Alaska,731545,45951,412,56,46363,6338,0.01
20200527,WY,Wyoming,578759,20652,648,112,21300,3680,0.03
20200527,MN,Minnesota,5639632,222821,24988,443,247809,4394,0.1
20200526,WV,West Virginia,1792147,85957,,0,85957,4796,0
20200526,MS,Mississippi,2976149,134088,13731,461,147819,4967,0.09
20200526,MP,Northern Mariana Islands,56882,4918,22,39,4940,8685,0
20200526,MO,Missouri,6137428,148007,12106,197,160113,2609,0.08
20200526,MT,Montana,1068778,33355,479,45,33834,3166,0.01
20200526,MI,Michigan,9986857,487906,57477,576,545383,5461,0.11
20200526,ME,Maine,1344212,35450,1894,141,37344,2778,0.05
20200526,MD,Maryland,6045680,206800,47687,789,254487,4209,0.19
20200526,MA,Massachusetts,6892503,451788,93693,1359,545481,7914,0.17
20200526,LA,Louisiana,4648794,302972,38054,819,341026,7336,0.11
20200526,NC,North Carolina,10488084,328191,24140,230,352331,3359,0.07
20200526,KY,Kentucky,4467673,161285,8451,189,169736,3799,0.05
20200526,ND,North Dakota,762062,64432,2422,318,66854,8773,0.04
20200526,KS,Kansas,2913314,72181,,0,72181,2478,0
20200526,NE,Nebraska,1934408,75687,12355,639,88042,4551,0.14
20200526,IN,Indiana,6732219,198671,,0,198671,2951,0
20200526,NH,New Hampshire,1359711,58842,4197,309,63039,4636,0.07
20200526,IL,Illinois,12671821,673599,113195,893,786794,6209,0.14
20200526,NJ,New Jersey,8882190,480128,155764,1754,635892,7159,0.24
20200526,ID,Idaho,1787065,38780,2387,134,41167,2304,0.06
20200526,NM,New Mexico,2096829,170335,7026,335,177361,8459,0.04
20200526,IA,Iowa,3155070,117301,17703,561,135004,4279,0.13
20200526,NV,Nevada,3080156,115370,7997,260,123367,4005,0.06
20200526,HI,Hawaii,1415872,49728,,0,49728,3512,0
20200526,NY,New York,19453561,1410292,363836,1870,1774128,9120,0.21
20200526,GU,Guam,165768,5515,161,97,5676,3424,0.03
20200526,OH,Ohio,11689100,306394,30827,264,337221,2885,0.09
20200526,GA,Georgia,10617423,471215,43344,408,514559,4846,0.08
20200526,OK,Oklahoma,3956971,153804,6137,155,159941,4042,0.04
20200526,FL,Florida,21477737,870969,52255,243,923224,4299,0.06
20200526,OR,Oregon,4217737,111571,3879,92,115450,2737,0.03
20200526,DE,Delaware,973764,45848,,0,45848,4708,0
20200526,PA,Pennsylvania,12801989,339835,66779,522,406614,3176,0.16
20200526,DC,District of Columbia,705749,33721,,0,33721,4778,0
20200526,PR,Puerto Rico,3725789,40488,1241,33,41729,1120,0.03
20200526,CT,Connecticut,3565287,184059,,0,184059,5163,0
20200526,RI,Rhode Island,1059361,92400,14365,1356,106765,10078,0.13
20200526,CO,Colorado,5758736,131742,21941,381,153683,2669,0.14
20200526,SC,South Carolina,5148714,162318,10416,202,172734,3355,0.06
20200526,CA,California,39512223,1599663,96733,245,1696396,4293,0.06
20200526,SD,South Dakota,884659,32385,,0,32385,3661,0
20200526,AZ,Arizona,7278717,173948,,0,173948,2390,0
20200526,TN,Tennessee,6829174,382539,20965,307,403504,5909,0.05
20200526,AS,American Samoa,55465,124,0,0,124,224,0
20200526,TX,Texas,28995881,764673,56560,195,821233,2832,0.07
20200526,AR,Arkansas,3017804,105593,6180,205,111773,3704,0.06
20200526,UT,Utah,3205958,189972,8620,269,198592,6194,0.04
20200526,AL,Alabama,4903185,178363,15396,314,193759,3952,0.08
20200526,VA,Virginia,8535519,227839,37440,439,265279,3108,0.14
20200526,AK,Alaska,731545,44553,411,56,44964,6146,0.01
20200526,VI,U.S. Virgin Islands,106977,1425,,0,1425,1332,0
20200526,WA,Washington,7614893,334268,21634,284,355902,4674,0.06
20200526,VT,Vermont,623989,29456,967,155,30423,4876,0.03
20200526,WY,Wyoming,578759,20652,648,112,21300,3680,0.03
20200526,MN,Minnesota,5639632,213974,24308,431,238282,4225,0.1
20200526,WI,Wisconsin,5822434,200874,15863,272,216737,3722,0.07
20200525,WI,Wisconsin,5822434,193379,15584,268,208963,3589,0.07
20200525,MT,Montana,1068778,33203,479,45,33682,3151,0.01
20200525,MS,Mississippi,2976149,130459,13458,452,143917,4836,0.09
20200525,WY,Wyoming,578759,19551,638,110,20189,3488,0.03
20200525,NC,North Carolina,10488084,320726,23964,228,344690,3286,0.07
20200525,MN,Minnesota,5639632,207816,23524,417,231340,4102,0.1
20200525,MI,Michigan,9986857,476325,57205,573,533530,5342,0.11
20200525,ME,Maine,1344212,35450,1858,138,37308,2775,0.05
20200525,MD,Maryland,6045680,202425,47152,780,249577,4128,0.19
20200525,MA,Massachusetts,6892503,447290,93271,1353,540561,7843,0.17
20200525,ND,North Dakota,762062,63893,2457,322,66350,8707,0.04
20200525,LA,Louisiana,4648794,293089,37809,813,330898,7118,0.11
20200525,NE,Nebraska,1934408,73598,12134,627,85732,4432,0.14
20200525,KY,Kentucky,4467673,161285,8451,189,169736,3799,0.05
20200525,NH,New Hampshire,1359711,57237,4149,305,61386,4515,0.07
20200525,KS,Kansas,2913314,72181,,0,72181,2478,0
20200525,NJ,New Jersey,8882190,468705,155092,1746,623797,7023,0.25
20200525,IN,Indiana,6732219,194536,,0,194536,2890,0
20200525,NM,New Mexico,2096829,166538,6943,331,173481,8273,0.04
20200525,IL,Illinois,12671821,657547,112017,884,769564,6073,0.15
20200525,NV,Nevada,3080156,106852,7879,256,114731,3725,0.07
20200525,ID,Idaho,1787065,38780,2387,134,41167,2304,0.06
20200525,NY,New York,19453561,1376685,362764,1865,1739449,8942,0.21
20200525,IA,Iowa,3155070,115138,17252,547,132390,4196,0.13
20200525,OH,Ohio,11689100,297857,30305,259,328162,2807,0.09
20200525,HI,Hawaii,1415872,49728,,0,49728,3512,0
20200525,OK,Oklahoma,3956971,154943,6090,154,161033,4070,0.04
20200525,GU,Guam,165768,5403,161,97,5564,3356,0.03
20200525,OR,Oregon,4217737,109909,3861,92,113770,2697,0.03
20200525,GA,Georgia,10617423,470201,43344,408,513545,4837,0.08
20200525,PA,Pennsylvania,12801989,334928,68186,533,403114,3149,0.17
20200525,FL,Florida,21477737,856489,51746,241,908235,4229,0.06
20200525,PR,Puerto Rico,3725789,40488,1240,33,41728,1120,0.03
20200525,DE,Delaware,973764,44931,,0,44931,4614,0
20200525,RI,Rhode Island,1059361,90674,14211,1341,104885,9901,0.14
20200525,DC,District of Columbia,705749,32578,,0,32578,4616,0
20200525,SC,South Carolina,5148714,155842,10178,198,166020,3224,0.06
20200525,CT,Connecticut,3565287,180853,,0,180853,5073,0
20200525,SD,South Dakota,884659,30697,,0,30697,3470,0
20200525,CO,Colorado,5758736,126134,21857,380,147991,2570,0.15
20200525,TN,Tennessee,6829174,375612,20607,302,396219,5802,0.05
20200525,CA,California,39512223,1549544,94558,239,1644102,4161,0.06
20200525,TX,Texas,28995881,749683,55971,193,805654,2779,0.07
20200525,AZ,Arizona,7278717,171221,,0,171221,2352,0
20200525,UT,Utah,3205958,187947,8521,266,196468,6128,0.04
20200525,AS,American Samoa,55465,124,0,0,124,224,0
20200525,VA,Virginia,8535519,221023,35890,420,256913,3010,0.14
20200525,AR,Arkansas,3017804,105593,6029,200,111622,3699,0.05
20200525,VI,U.S. Virgin Islands,106977,1343,,0,1343,1255,0
20200525,AL,Alabama,4903185,175585,14730,300,190315,3881,0.08
20200525,VT,Vermont,623989,28707,962,154,29669,4755,0.03
20200525,AK,Alaska,731545,44063,409,56,44472,6079,0.01
20200525,WA,Washington,7614893,325896,21236,279,347132,4559,0.06
20200525,WV,West Virginia,1792147,84551,,0,84551,4718,0
20200525,MO,Missouri,6137428,145218,11913,194,157131,2560,0.08
20200525,MP,Northern Mariana Islands,56882,4735,22,39,4757,8363,0
20200524,WI,Wisconsin,5822434,186206,15277,262,201483,3460,0.08
20200524,MS,Mississippi,2976149,124650,13252,445,137902,4634,0.1
20200524,MP,Northern Mariana Islands,56882,4735,22,39,4757,8363,0
20200524,WV,West Virginia,1792147,83935,,0,83935,4683,0
20200524,MT,Montana,1068778,32902,479,45,33381,3123,0.01
20200524,MI,Michigan,9986857,467087,56892,570,523979,5247,0.11
20200524,ME,Maine,1344212,35450,1845,137,37295,2774,0.05
20200524,MD,Maryland,6045680,194049,46313,766,240362,3976,0.19
20200524,MA,Massachusetts,6892503,439698,92675,1345,532373,7724,0.17
20200524,LA,Louisiana,4648794,278867,37169,800,316036,6798,0.12
20200524,NC,North Carolina,10488084,313434,23222,221,336656,3210,0.07
20200524,KY,Kentucky,4467673,161285,8451,189,169736,3799,0.05
20200524,ND,North Dakota,762062,63070,2418,317,65488,8594,0.04
20200524,KS,Kansas,2913314,67476,,0,67476,2316,0
20200524,NE,Nebraska,1934408,71216,11989,620,83205,4301,0.14
20200524,IN,Indiana,6732219,189425,,0,189425,2814,0
20200524,NH,New Hampshire,1359711,55450,4089,301,59539,4379,0.07
20200524,IL,Illinois,12671821,637617,110304,870,747921,5902,0.15
20200524,NJ,New Jersey,8882190,449653,154154,1736,603807,6798,0.26
20200524,ID,Idaho,1787065,38780,2387,134,41167,2304,0.06
20200524,NM,New Mexico,2096829,162324,6795,324,169119,8065,0.04
20200524,IA,Iowa,3155070,110504,17252,547,127756,4049,0.14
20200524,NV,Nevada,3080156,102511,7770,252,110281,3580,0.07
20200524,HI,Hawaii,1415872,48929,,0,48929,3456,0
20200524,NY,New York,19453561,1338311,361515,1858,1699826,8738,0.21
20200524,GU,Guam,165768,5403,161,97,5564,3356,0.03
20200524,OH,Ohio,11689100,292642,29777,255,322419,2758,0.09
20200524,GA,Georgia,10617423,439116,42838,403,481954,4539,0.09
20200524,OK,Oklahoma,3956971,154943,6037,153,160980,4068,0.04
20200524,FL,Florida,21477737,820368,50867,237,871235,4056,0.06
20200524,OR,Oregon,4217737,108268,3842,91,112110,2658,0.03
20200524,DE,Delaware,973764,43061,,0,43061,4422,0
20200524,PA,Pennsylvania,12801989,328382,65906,515,394288,3080,0.17
20200524,DC,District of Columbia,705749,44025,,0,44025,6238,0
20200524,PR,Puerto Rico,3725789,40488,1230,33,41718,1120,0.03
20200524,CT,Connecticut,3565287,173668,,0,173668,4871,0
20200524,RI,Rhode Island,1059361,89924,14141,1335,104065,9823,0.14
20200524,CO,Colorado,5758736,126087,21657,376,147744,2566,0.15
20200524,SC,South Carolina,5148714,153851,10096,196,163947,3184,0.06
20200524,CA,California,39512223,1490035,92710,235,1582745,4006,0.06
20200524,SD,South Dakota,884659,30342,,0,30342,3430,0
20200524,AZ,Arizona,7278717,167302,,0,167302,2299,0
20200524,TN,Tennessee,6829174,363431,20145,295,383576,5617,0.05
20200524,AS,American Samoa,55465,124,0,0,124,224,0
20200524,TX,Texas,28995881,708197,55348,191,763545,2633,0.07
20200524,AR,Arkansas,3017804,102659,5922,196,108581,3598,0.05
20200524,UT,Utah,3205958,186041,8392,262,194433,6065,0.04
20200524,AL,Alabama,4903185,171472,14327,292,185799,3789,0.08
20200524,VA,Virginia,8535519,207841,34451,404,242292,2839,0.14
20200524,AK,Alaska,731545,43099,408,56,43507,5947,0.01
20200524,VI,U.S. Virgin Islands,106977,1343,,0,1343,1255,0
20200524,WY,Wyoming,578759,19221,615,106,19836,3427,0.03
20200524,VT,Vermont,623989,27634,956,153,28590,4582,0.03
20200524,WA,Washington,7614893,322742,21087,277,343829,4515,0.06
20200524,MN,Minnesota,5639632,201566,23121,410,224687,3984,0.1
20200524,MO,Missouri,6137428,139631,11988,195,151619,2470,0.08
20200523,WV,West Virginia,1792147,82027,,0,82027,4577,0
20200523,MS,Mississippi,2976149,121215,13005,437,134220,4510,0.1
20200523,MP,Northern Mariana Islands,56882,4296,22,39,4318,7591,0.01
20200523,MO,Missouri,6137428,136552,11751,191,148303,2416,0.08
20200523,MT,Montana,1068778,32173,479,45,32652,3055,0.01
20200523,MI,Michigan,9986857,455556,56741,568,512297,5130,0.11
20200523,ME,Maine,1344212,35450,1804,134,37254,2771,0.05
20200523,MD,Maryland,6045680,186832,45495,753,232327,3843,0.2
20200523,MA,Massachusetts,6892503,429324,91662,1330,520986,7559,0.18
20200523,LA,Louisiana,4648794,277407,37040,797,314447,6764,0.12
20200523,NC,North Carolina,10488084,306857,22725,217,329582,3142,0.07
20200523,KY,Kentucky,4467673,163033,8305,186,171338,3835,0.05
20200523,ND,North Dakota,762062,61783,2365,310,64148,8418,0.04
20200523,KS,Kansas,2913314,67476,,0,67476,2316,0
20200523,NE,Nebraska,1934408,68320,11662,603,79982,4135,0.15
20200523,IN,Indiana,6732219,184032,,0,184032,2734,0
20200523,NH,New Hampshire,1359711,55450,4089,301,59539,4379,0.07
20200523,IL,Illinois,12671821,614451,107796,851,722247,5700,0.15
20200523,NJ,New Jersey,8882190,425631,153104,1724,578735,6516,0.26
20200523,ID,Idaho,1787065,38014,2356,132,40370,2259,0.06
20200523,NM,New Mexico,2096829,151758,6625,316,158383,7553,0.04
20200523,IA,Iowa,3155070,107048,16893,535,123941,3928,0.14
20200523,NV,Nevada,3080156,99351,7696,250,107047,3475,0.07
20200523,HI,Hawaii,1415872,48179,,0,48179,3403,0
20200523,NY,New York,19453561,1292135,359926,1850,1652061,8492,0.22
20200523,GU,Guam,165768,5194,160,97,5354,3230,0.03
20200523,OH,Ohio,11689100,285086,29288,251,314374,2689,0.09
20200523,GA,Georgia,10617423,411405,42132,397,453537,4272,0.09
20200523,OK,Oklahoma,3956971,154943,5960,151,160903,4066,0.04
20200523,FL,Florida,21477737,806310,50127,233,856437,3988,0.06
20200523,OR,Oregon,4217737,106319,3779,90,110098,2610,0.03
20200523,DE,Delaware,973764,41844,,0,41844,4297,0
20200523,PA,Pennsylvania,12801989,321469,65209,509,386678,3020,0.17
20200523,DC,District of Columbia,705749,44025,,0,44025,6238,0
20200523,PR,Puerto Rico,3725789,40488,1870,50,42358,1137,0.04
20200523,CT,Connecticut,3565287,168345,,0,168345,4722,0
20200523,RI,Rhode Island,1059361,89167,14057,1327,103224,9744,0.14
20200523,CO,Colorado,5758736,121465,21202,368,142667,2477,0.15
20200523,SC,South Carolina,5148714,149015,9895,192,158910,3086,0.06
20200523,CA,California,39512223,1424675,90631,229,1515306,3835,0.06
20200523,SD,South Dakota,884659,29060,,0,29060,3285,0
20200523,AZ,Arizona,7278717,164400,,0,164400,2259,0
20200523,TN,Tennessee,6829174,353969,19789,290,373758,5473,0.05
20200523,AS,American Samoa,55465,124,0,0,124,224,0
20200523,TX,Texas,28995881,708197,54509,188,762706,2630,0.07
20200523,AR,Arkansas,3017804,97435,5612,186,103047,3415,0.05
20200523,UT,Utah,3205958,182519,8260,258,190779,5951,0.04
20200523,AL,Alabama,4903185,168738,13938,284,182676,3726,0.08
20200523,VA,Virginia,8535519,196721,33962,398,230683,2703,0.15
20200523,AK,Alaska,731545,41943,408,56,42351,5789,0.01
20200523,VI,U.S. Virgin Islands,106977,1343,,0,1343,1255,0
20200523,WI,Wisconsin,5822434,179329,14877,256,194206,3335,0.08
20200523,VT,Vermont,623989,26470,954,153,27424,4395,0.03
20200523,WA,Washington,7614893,320020,20986,276,341006,4478,0.06
20200523,MN,Minnesota,5639632,194941,22765,404,217706,3860,0.1
20200523,WY,Wyoming,578759,19221,615,106,19836,3427,0.03
20200522,WI,Wisconsin,5822434,172703,14396,247,187099,3213,0.08
20200522,MT,Montana,1068778,31378,479,45,31857,2981,0.02
20200522,MS,Mississippi,2976149,125349,12624,424,137973,4636,0.09
20200522,MP,Northern Mariana Islands,56882,4296,22,39,4318,7591,0.01
20200522,NC,North Carolina,10488084,281606,21618,206,303224,2891,0.07
20200522,MN,Minnesota,5639632,186436,22374,397,208810,3703,0.11
20200522,MI,Michigan,9986857,441282,56612,567,497894,4985,0.11
20200522,ME,Maine,1344212,35450,1749,130,37199,2767,0.05
20200522,MD,Maryland,6045680,183478,44424,735,227902,3770,0.19
20200522,MA,Massachusetts,6892503,420755,90889,1319,511644,7423,0.18
20200522,ND,North Dakota,762062,60513,2317,304,62830,8245,0.04
20200522,LA,Louisiana,4648794,274883,36925,794,311808,6707,0.12
20200522,NE,Nebraska,1934408,66994,11425,591,78419,4054,0.15
20200522,KY,Kentucky,4467673,157954,8175,183,166129,3718,0.05
20200522,NH,New Hampshire,1359711,51165,3935,289,55100,4052,0.07
20200522,KS,Kansas,2913314,67476,,0,67476,2316,0
20200522,NJ,New Jersey,8882190,402595,152719,1719,555314,6252,0.28
20200522,IN,Indiana,6732219,178152,,0,178152,2646,0
20200522,NM,New Mexico,2096829,146295,6472,309,152767,7286,0.04
20200522,IL,Illinois,12671821,591689,105444,832,697133,5501,0.15
20200522,NV,Nevada,3080156,92540,7401,240,99941,3245,0.07
20200522,ID,Idaho,1787065,37061,2301,129,39362,2203,0.06
20200522,NY,New York,19453561,1242639,358154,1841,1600793,8229,0.22
20200522,IA,Iowa,3155070,103746,16504,523,120250,3811,0.14
20200522,OH,Ohio,11689100,277006,28758,246,305764,2616,0.09
20200522,HI,Hawaii,1415872,47338,,0,47338,3343,0
20200522,OK,Oklahoma,3956971,147318,5849,148,153167,3871,0.04
20200522,GU,Guam,165768,5114,160,97,5274,3182,0.03
20200522,OR,Oregon,4217737,103975,3770,89,107745,2555,0.03
20200522,GA,Georgia,10617423,386031,41218,388,427249,4024,0.1
20200522,PA,Pennsylvania,12801989,312743,64551,504,377294,2947,0.17
20200522,FL,Florida,21477737,786045,49451,230,835496,3890,0.06
20200522,PR,Puerto Rico,3725789,40488,1221,33,41709,1119,0.03
20200522,DE,Delaware,973764,40457,,0,40457,4155,0
20200522,RI,Rhode Island,1059361,87850,13949,1317,101799,9609,0.14
20200522,DC,District of Columbia,705749,35100,,0,35100,4973,0
20200522,SC,South Carolina,5148714,140385,9638,187,150023,2914,0.06
20200522,CT,Connecticut,3565287,162688,,0,162688,4563,0
20200522,SD,South Dakota,884659,27988,,0,27988,3164,0
20200522,CO,Colorado,5758736,119034,20903,363,139937,2430,0.15
20200522,TN,Tennessee,6829174,348776,19394,284,368170,5391,0.05
20200522,CA,California,39512223,1378329,88444,224,1466773,3712,0.06
20200522,TX,Texas,28995881,687913,53449,184,741362,2557,0.07
20200522,AZ,Arizona,7278717,160395,,0,160395,2204,0
20200522,UT,Utah,3205958,178777,8057,251,186834,5828,0.04
20200522,AS,American Samoa,55465,124,0,0,124,224,0
20200522,VA,Virginia,8535519,190225,33208,389,223433,2618,0.15
20200522,AR,Arkansas,3017804,97435,5612,186,103047,3415,0.05
20200522,VI,U.S. Virgin Islands,106977,1343,,0,1343,1255,0
20200522,AL,Alabama,4903185,164205,13563,277,177768,3626,0.08
20200522,VT,Vermont,623989,24781,952,153,25733,4124,0.04
20200522,AK,Alaska,731545,41042,404,55,41446,5666,0.01
20200522,WA,Washington,7614893,316819,20837,274,337656,4434,0.06
20200522,WV,West Virginia,1792147,83213,,0,83213,4643,0
20200522,MO,Missouri,6137428,161388,11558,188,172946,2818,0.07
20200522,WY,Wyoming,578759,18621,608,105,19229,3322,0.03
20200521,WI,Wisconsin,5822434,163238,13885,238,177123,3042,0.08
20200521,MS,Mississippi,2976149,113748,12222,411,125970,4233,0.1
20200521,MP,Northern Mariana Islands,56882,4067,22,39,4089,7189,0.01
20200521,WV,West Virginia,1792147,81548,1593,89,83141,4639,0.02
20200521,MT,Montana,1068778,30045,479,45,30524,2856,0.02
20200521,MI,Michigan,9986857,421788,56445,565,478233,4789,0.12
20200521,ME,Maine,1344212,35450,1678,125,37128,2762,0.05
20200521,MD,Maryland,6045680,176702,43531,720,220233,3643,0.2
20200521,MA,Massachusetts,6892503,411402,90084,1307,501486,7276,0.18
20200521,LA,Louisiana,4648794,268877,36504,785,305381,6569,0.12
20200521,NC,North Carolina,10488084,269785,20860,199,290645,2771,0.07
20200521,KY,Kentucky,4467673,150505,8059,180,158564,3549,0.05
20200521,ND,North Dakota,762062,59050,2229,292,61279,8041,0.04
20200521,KS,Kansas,2913314,62664,,0,62664,2151,0
20200521,NE,Nebraska,1934408,64518,11122,575,75640,3910,0.15
20200521,IN,Indiana,6732219,173059,,0,173059,2571,0
20200521,NH,New Hampshire,1359711,48962,3868,284,52830,3885,0.07
20200521,IL,Illinois,12671821,569334,102686,810,672020,5303,0.15
20200521,NJ,New Jersey,8882190,392802,151472,1705,544274,6128,0.28
20200521,ID,Idaho,1787065,36382,2278,127,38660,2163,0.06
20200521,NM,New Mexico,2096829,141027,6317,301,147344,7027,0.04
20200521,IA,Iowa,3155070,100395,16170,513,116565,3695,0.14
20200521,NV,Nevada,3080156,87127,7255,236,94382,3064,0.08
20200521,HI,Hawaii,1415872,46506,,0,46506,3285,0
20200521,NY,New York,19453561,1198597,356458,1832,1555055,7994,0.23
20200521,GU,Guam,165768,4899,160,97,5059,3052,0.03
20200521,OH,Ohio,11689100,268911,28174,241,297085,2542,0.09
20200521,GA,Georgia,10617423,367326,40405,381,407731,3840,0.1
20200521,OK,Oklahoma,3956971,143915,5680,144,149595,3781,0.04
20200521,FL,Florida,21477737,765254,48675,227,813929,3790,0.06
20200521,OR,Oregon,4217737,101407,3725,88,105132,2493,0.04
20200521,DE,Delaware,973764,39156,,0,39156,4021,0
20200521,PA,Pennsylvania,12801989,303514,,0,303514,2371,0
20200521,DC,District of Columbia,705749,33968,,0,33968,4813,0
20200521,PR,Puerto Rico,3725789,40488,1213,33,41701,1119,0.03
20200521,CT,Connecticut,3565287,157239,,0,157239,4410,0
20200521,RI,Rhode Island,1059361,86399,13748,1298,100147,9454,0.14
20200521,CO,Colorado,5758736,112814,20595,358,133409,2317,0.15
20200521,SC,South Carolina,5148714,129063,9175,178,138238,2685,0.07
20200521,CA,California,39512223,1334930,86197,218,1421127,3597,0.06
20200521,SD,South Dakota,884659,27051,,0,27051,3058,0
20200521,AZ,Arizona,7278717,156312,,0,156312,2148,0
20200521,TN,Tennessee,6829174,341622,18961,278,360583,5280,0.05
20200521,AS,American Samoa,55465,124,0,0,124,224,0
20200521,TX,Texas,28995881,687913,52268,180,740181,2553,0.07
20200521,AR,Arkansas,3017804,93818,5458,181,99276,3290,0.05
20200521,UT,Utah,3205958,175000,7874,246,182874,5704,0.04
20200521,AL,Alabama,4903185,157620,13119,268,170739,3482,0.08
20200521,VA,Virginia,8535519,184462,32428,380,216890,2541,0.15
20200521,AK,Alaska,731545,39143,402,55,39545,5406,0.01
20200521,VI,U.S. Virgin Islands,106977,1314,,0,1314,1228,0
20200521,WY,Wyoming,578759,18053,596,103,18649,3222,0.03
20200521,VT,Vermont,623989,24751,950,152,25701,4119,0.04
20200521,WA,Washington,7614893,311288,20524,270,331812,4357,0.06
20200521,MN,Minnesota,5639632,177506,21582,383,199088,3530,0.11
20200521,MO,Missouri,6137428,150752,11340,185,162092,2641,0.07
20200520,WI,Wisconsin,5822434,154300,13413,230,167713,2880,0.08
20200520,MS,Mississippi,2976149,108713,11967,402,120680,4055,0.1
20200520,MP,Northern Mariana Islands,56882,3796,21,37,3817,6710,0.01
20200520,MO,Missouri,6137428,150752,11232,183,161984,2639,0.07
20200520,MT,Montana,1068778,29248,478,45,29726,2781,0.02
20200520,MI,Michigan,9986857,405848,56132,562,461980,4626,0.12
20200520,ME,Maine,1344212,35450,1632,121,37082,2759,0.04
20200520,MD,Maryland,6045680,173007,42323,700,215330,3562,0.2
20200520,MA,Massachusetts,6892503,400983,88970,1291,489953,7108,0.18
20200520,LA,Louisiana,4648794,250654,35316,760,285970,6151,0.12
20200520,NC,North Carolina,10488084,257481,20122,192,277603,2647,0.07
20200520,KY,Kentucky,4467673,145917,7979,179,153896,3445,0.05
20200520,ND,North Dakota,762062,57105,2095,275,59200,7768,0.04
20200520,KS,Kansas,2913314,62664,,0,62664,2151,0
20200520,NE,Nebraska,1934408,61289,10846,561,72135,3729,0.15
20200520,IN,Indiana,6732219,166464,,0,166464,2473,0
20200520,NH,New Hampshire,1359711,47167,3721,274,50888,3743,0.07
20200520,IL,Illinois,12671821,542295,100418,792,642713,5072,0.16
20200520,NJ,New Jersey,8882190,380944,150399,1693,531343,5982,0.28
20200520,ID,Idaho,1787065,36091,2253,126,38344,2146,0.06
20200520,NM,New Mexico,2096829,136054,6192,295,142246,6784,0.04
20200520,IA,Iowa,3155070,95134,15614,495,110748,3510,0.14
20200520,NV,Nevada,3080156,84005,7166,233,91171,2960,0.08
20200520,HI,Hawaii,1415872,45663,,0,45663,3225,0
20200520,NY,New York,19453561,1151466,354370,1822,1505836,7741,0.24
20200520,GU,Guam,165768,4807,160,97,4967,2996,0.03
20200520,OH,Ohio,11689100,260092,27517,235,287609,2460,0.1
20200520,GA,Georgia,10617423,363293,39647,373,402940,3795,0.1
20200520,OK,Oklahoma,3956971,138839,5532,140,144371,3649,0.04
20200520,FL,Florida,21477737,723877,47471,221,771348,3591,0.06
20200520,OR,Oregon,4217737,98348,3701,88,102049,2420,0.04
20200520,DE,Delaware,973764,37218,,0,37218,3822,0
20200520,PA,Pennsylvania,12801989,286034,,0,286034,2234,0
20200520,DC,District of Columbia,705749,32868,,0,32868,4657,0
20200520,PR,Puerto Rico,3725789,,1206,32,1206,32,1
20200520,CT,Connecticut,3565287,151701,,0,151701,4255,0
20200520,RI,Rhode Island,1059361,84460,13579,1282,98039,9255,0.14
20200520,CO,Colorado,5758736,109355,20304,353,129659,2252,0.16
20200520,SC,South Carolina,5148714,126007,9056,176,135063,2623,0.07
20200520,CA,California,39512223,1296063,84057,213,1380120,3493,0.06
20200520,SD,South Dakota,884659,26212,,0,26212,2963,0
20200520,AZ,Arizona,7278717,150538,,0,150538,2068,0
20200520,TN,Tennessee,6829174,335481,18532,271,354013,5184,0.05
20200520,AS,American Samoa,55465,124,0,0,124,224,0
20200520,TX,Texas,28995881,669605,51323,177,720928,2486,0.07
20200520,AR,Arkansas,3017804,91255,5003,166,96258,3190,0.05
20200520,UT,Utah,3205958,171954,7710,240,179664,5604,0.04
20200520,AL,Alabama,4903185,151706,12744,260,164450,3354,0.08
20200520,VA,Virginia,8535519,179718,31247,366,210965,2472,0.15
20200520,AK,Alaska,731545,36643,402,55,37045,5064,0.01
20200520,VI,U.S. Virgin Islands,106977,1314,,0,1314,1228,0
20200520,WY,Wyoming,578759,18053,596,103,18649,3222,0.03
20200520,VT,Vermont,623989,24114,944,151,25058,4016,0.04
20200520,WA,Washington,7614893,305851,20228,266,326079,4282,0.06
20200520,MN,Minnesota,5639632,170199,20609,365,190808,3383,0.11
20200520,WV,West Virginia,1792147,79096,1545,86,80641,4500,0.02
20200519,WA,Washington,7614893,299059,19960,262,319019,4189,0.06
20200519,MS,Mississippi,2976149,106056,11704,393,117760,3957,0.1
20200519,MP,Northern Mariana Islands,56882,3796,21,37,3817,6710,0.01
20200519,WV,West Virginia,1792147,76792,1509,84,78301,4369,0.02
